Title,Author,Publisher,,,,,,
Traite Du Zen Et De L'Entretie,Pirsig,Editions Du Seuil,,,,,,
Atlas,Michel Serres,Julliard,,,,,,
Letiers-instruit,Michel Serres,Fran?is Bourin,,,,,,
Le Contrat Naturel,Michel Serres,Fran?is Bourin,,,,,,
Eclaircissements,"Michel Serres,Bruno Latour",Fran?is Bourin,,,,,,
Statues : Le Second Livre Des Fondations,Michel Serres,Bourin Julliard,,,,,,
D?achement,Michel Serres,Flammarion,,,,,,
L'hermaphrodite,"Michel Serres,Honor?De Balzac",Flammarion,,,,,,
Gen?e,Michel Serres,Grasset,,,,,,
Les Cinq Sens,Michel Serres,Grasset,,,,,,
Herm? V : Le Passage Du Nord-Ouest,Michel Serres,Editions De Minuit,,,,,,
Bouquiner : Autobiobibliographie,Annie Fran?is,Seuil,,,,,,
Changement De D?or,David Lodge,Rivages,,,,,,
"Berlin, Alexanderplatz","Alfred D?lin,Pierre Mac Orlan",Gallimard,,,,,,
Confession D'un Masque,"Yukio Mishima,Ren? Villoteau (traduit De L'anglai",Folio,,,,,,
Portrait Du Joueur,Philippe Sollers,Gallimard,,,,,,
Au-dessous Du Volcan,Malcolm Lowry,Gallimard,,,,,,
Le Li?re De Vatanen,"Arto Paasilinna,Anne Colin Du Terrail",Gallimard,,,,,,
Le D?ir D'?re Un Volcan,Michel Onfray,Grasset,,,,,,
Triste Vie,"Chi Li,Shao Baoqing",Actes Sud,,,,,,
L'Exil Et Le Royaume,Albert Camus,Gallimard,,,,,,
Oc?n Mer,"Alessandro Baricco,Fran?ise Brun",Gallimard,,,,,,
La Guerre De La Fin Du Monde,Mario Vargas Llosa,Gallimard,,,,,,
De Beaux Lendemains,Russell Banks,Actes Sud,,,,,,
Les Quatre Verites,Lodge,Rivages,,,,,,
La Joueuse De Go - Prix Goncourt Des Lyc?ns 2001,Shan Sa,Grasset,,,,,,
Le Choix De Sophie,"William Styron,Maurice Rambaud",Gallimard,,,,,,
Lettres Parisiennes : Histoires D'exil,"Nancy Huston,Le?a Sebbar",J'ai Lu,,,,,,
Histoire D'Omaya,Nancy Huston,Actes Sud,,,,,,
Prodige,Nancy Huston,Actes Sud,,,,,,
Aimer ?Peine,Michel Quint,Jo?le Losfeld,,,,,,
Gr?e Et D?uement,Alice Ferney,Actes Sud,,,,,,
Jeune Fille ?La Perle,T Chevalier,Quai Voltaire,,,,,,
La Petite Chartreuse : Prix Du Livre Inter 2003,Pierre P?u,Gallimard,,,,,,
La Nouvelle Pornographie,Marie Nimier,Gallimard,,,,,,
Petite Fabrique De Litt?ature,"Alain Duchesne,Thierry Leguay",Magnard,,,,,,
La Sacoche,Bahiyyih Nakhjavani,Actes Sud,,,,,,
Pens?s Secr?es,David Lodge,Payot-Rivages,,,,,,
La Douce Empoisonneuse,"Arto Paasilinna,Anne Colin Du Terrail",Deno?,,,,,,
"L'Amour, Roman",Camille Laurens,P.O.L.,,,,,,
L'Evangile Selon Pilate,Eric-Emmanuel Schmitt,Albin Michel,,,,,,
Le Concile De Pierre,Jean-Christophe Grang?http://www.openisbn.com/cover/2226116494_72.jpg,416,,,,,,
Berg Et Beck,Bober R,P.O.L.,,,,,,
Je Voudrais Que Quelqu'un M'attende Quelque Part,Anna Gavalda,Le Dilettante,,,,,,
Tombouctou,"Paul Auster,Christine Le Boeuf",Actes Sud,,,,,,
Mr Vertigo,"Paul Auster,Christine Le Boeuf",Actes Sud,,,,,,
L'attach?,Raymond Jean,Actes Sud,,,,,,
La V?itable Histoire Du Dernier Roi Socialiste,Roy Lewis,Actes Sud,,,,,,
La Conversation Amoureuse,Alice Ferney,Actes Sud,,,,,,
Le Monde Du Livre En Question :Au Commencement ?ait La Lettre...,"Jean-Pierre G?ault,Alain Pierrot",Actes Sud,,,,,,
Romain Gary,Dominique Bona,Gallimard,,,,,,
L'Avenir,Camille Laurens,Gallimard,,,,,,
Mille Six Cents Ventres - Prix Goncourt Des Lyc?ns 1998,Luc Lang,Gallimard,,,,,,
Fortitude,Larry Collins,Pocket,,,,,,
Neige,Maxence Fermine,Arlea,,,,,,
Lettres ?Son Fr?e Th?,"Vincent Van Gogh,Pascal Bonafoux",Gallimard,,,,,,
L'?op? Du Buveur D'eau,John Irving,Seuil,,,,,,
La Barbare,Pancol,Editions Du Seuil,,,,,,
Moon Palace,"Paul Auster,Christine Le Boeuf",Actes Sud,,,,,,
L'Empire Des Loups,Jean-Christophe Grang?http://www.openisbn.com/cover/222613624X_72.jpg,456,,,,,,
Tigre En Papier,Olivier Rolin,Seuil,,,,,,
Une Rivi?e Verte Et Silencieuse,Hubert Mingarelli,Seuil,,,,,,
Quelqu'un D'autre,Tonino B?acquista,Gallimard,,,,,,
La Guerre De La Fin Du Monde,Mario Vargas Llosa,Gallimard,,,,,,
Dire Et Interdire : El?ents De Jurologie,Nancy Huston,Payot,,,,,,
Un Tout Petit Monde,David Lodge,Rivages,,,,,,
Jeu De Soci??David Lodge,http://www.openisbn.com/cover/2869304560_72.jpg,412,,,,,,
Le Dictionnaire Du Diable,Ambrose Bierce,Rivages,,,,,,
Th?apie,Lodge,Rivages,,,,,,
Le Dit De Tianyi - Prix Femina 1998,Fran?is Cheng,Le Livre De Poche,,,,,,
TROIS FOIS SEPTEMBRE,Nancy Huston,Actes Sud,,,,,,
Instruments Des T??res,Nancy Huston,Actes Sud,,,,,,
Les Variations Goldberg,Nancy Huston,Actes Sud,,,,,,
L'Empreinte De L'ange,Nancy Huston,Actes Sud,,,,,,
Une Adoration,Nancy Huston,Actes Sud,,,,,,
Balzac Et La Petite Tailleuse Chinoise,Dai Sijie,Gallimard,,,,,,
Trois Chevaux,"Erri De Luca,Dani?e Valin",Gallimard,,,,,,
Naissances,P. Peju,Gallimard,,,,,,
"Ariadne's Web ( Book Of The Gods, Vol. II )",Fred Saberhagen,Tor Fantasy,,,,,,
The Chocolate Sundae Mystery (The Boxcar Children Mysteries #46),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Dinosaur Mystery (The Boxcar Children Mysteries #44),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Mystery Of The Missing Cat (The Boxcar Children Mysteries #42),"Gertrude Chandler Warner,Charles Tang",Albert Whitman &amp; Company,,,,,,
The Ghost Ship Mystery (The Boxcar Children Mysteries #39),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Castle Mystery (The Boxcar Children Mysteries #36),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Mystery Of The Singing Ghost (Boxcar Children #31),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Mystery Cruise (The Boxcar Children Mysteries #29),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
"The Mystery Of The Mixed-up Zoo (The Boxcar Children, No. 26)",Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Haunted Cabin Mystery (The Boxcar Children Mysteries #20),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
Mystery Behind The Wall (The Boxcar Children Mysteries #17),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
Bicycle Mystery (The Boxcar Children Mysteries #15),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
Blue Bay Mystery (The Boxcar Children Mysteries #6),"Gertrude Chandler Warner,Dirk Gringhuis",Albert Whitman &amp; Company,,,,,,
Mike's Mystery (The Boxcar Children Mysteries #5),"Gertrude Chandler Warner,Dirk Gringhuis",Albert Whitman &amp; Company,,,,,,
Surprise Island (The Boxcar Children Mysteries #2),"Gertrude Chandler Warner,Mary Gehr",Albert Whitman &amp; Company,,,,,,
The Mystery Of The Stolen Sword (The Boxcar Children Mysteries #67),"Gertrude Chandler Warner,Charles Tang",Albert Whitman &amp; Company,,,,,,
The Mystery On Stage (Boxcar Children Mysteries #43),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Mystery Of The Lost Village (The Boxcar Children Mysteries #37),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Mystery At The Dog Show (The Boxcar Children Mysteries #35),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Mystery Horse (The Boxcar Children Mysteries #34),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Pizza Mystery (The Boxcar Children Mysteries #33),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Amusement Park Mystery (The Boxcar Children Mysteries #25),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Mystery Of The Hidden Painting (The Boxcar Children Mysteries #24),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Animal Shelter Mystery (The Boxcar Children Mysteries #22),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Deserted Library Mystery (The Boxcar Children Mysteries #21),Gertrude Chandler Warner,Albert Whitman &amp; Company,,,,,,
The Bus Station Mystery (The Boxcar Children Mysteries #18),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
Mystery In The Sand (The Boxcar Children Mysteries #16),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
Tree House Mystery (The Boxcar Children Mysteries #14),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
Snowbound Mystery (The Boxcar Children Mysteries #13),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
Schoolhouse Mystery (The Boxcar Children Mysteries #10),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
Houseboat Mystery (The Boxcar Children Mysteries #12),"Gertrude Chandler Warner,David Cunningham",Albert Whitman &amp; Company,,,,,,
The Haunted Mask (Goosebumps),R. L. Stine,Apple,,,,,,
The Curse Of Camp Cold Lake (Goosebumps),R. L. Stine,Scholastic,,,,,,
Hangin' With The Backstreet Boys: An Unauthorized Biography,Michael-Anne Johns,Scholastic Paperbacks,,,,,,
Modern Publishing's Unauthorized Biography Of Jason Priestley,"Donna; Donna Unangst Unangst,Bob Feldgus (Design)",Modern Publishing,,,,,,
The Case Of The Stolen Jewel (Clue Jr. #2),"Parker C. Hinter,Michael S. Teitelbaum",Scholastic,,,,,,
The Case Of The Secret Message (Clue Jr. #1),"Parker C. Hinter,Michael S. Teitelbaum",Scholastic,,,,,,
Beverly Hills 90210: Summer Love,Mel Gilden,Harpercollins (Mm),,,,,,
"More Than Words (Beverly Hills, 90210)",Mel Gilden,Harpercollins (Mm),,,,,,
The Pageant Of World History,Gerald Leinwand,Allyn &amp; Bacon,,,,,,
The Landmark History Of The American People:Vol. 1,"Daniel J. Boorstin,Ruth F. Boorstin",Random House,,,,,,
"English Made Simple, Revised Edition: A Complete, Step-by-Step Guide To Better Language Skills (Made Simple (Broadway Books))","Arthur Waldhorn,Arthur Zeiger",Three Rivers Press,,,,,,
Blood To Blood: The Dracula Story Continues,Elaine Bergstrom,Ace,,,,,,
The Tao Of Birth Days: Using The I-Ching To Become Who You Were Born To Be,Denny Sargent,Tuttle+publishing,,,,,,
Touch Of Night (Dreamspun),Carin Rafferty,Topaz,,,,,,
The Oat And Wheat Bran Health Plan: The Delicious Way To Lower Cholesterol...,Dina R. Jewell,Bantam,,,,,,
In Touch (Deluxe Gift Edition),Edythe Draper,Tyndale House Pub,,,,,,
All I Need Is You,Johanna Lindsey,Avon,,,,,,
The House On Hope Street,Danielle Steel,Dell,,,,,,
Think Big: Unleashing Your Potential For Excellence,Ben Carson  M.D.,Zondervan,,,,,,
Going Home,Danielle Steel,Pocket Books,,,,,,
To Love Again,Danielle Steel,Dell,,,,,,
Summer's End,Danielle Steel,Dell,,,,,,
Thurston House,Danielle Steel,Dell,,,,,,
Accident,Danielle Steel,Dell,,,,,,
Family Blessings,LaVyrle Spencer,Jove,,,,,,
"The Gathering Storm (Men At Arms, Book 1)",Sellers,Pocket Books,,,,,,
Come Sunrise,Beverly Byrne,Fawcett,,,,,,
In A Class By Itself,Sandra Brown,Bantam,,,,,,
The Long Walk,"Stephen King,Richard Bachman",Signet,,,,,,
Diana: Her New Life,Andrew Morton,Pocket,,,,,,
"Here, Kitty, Kitty",Winifred Elze,St. Martin's Press,,,,,,
The Best Of Enemies: Who Would You Trust With Your Life? Think Again.,Taylor Smith,MIRA Books,,,,,,
Innocents Club,Taylor Smith,Mira,,,,,,
Guilt By Silence,Taylor Smith,Mira,,,,,,
Common Passions,Taylor Smith,Mira,,,,,,
The Walking,Bentley Little,Signet,,,,,,
The Cat Who Saw Red,Lilian Jackson Braun,Jove,,,,,,
The Cat Who Turned On And Off,Lilian Jackson Braun,Jove,,,,,,
Thinner,"Stephen King,Richard Bachman",Dutton Adult,,,,,,
Salem's Lot,Stephen King,Gallery Books,,,,,,
Desperation,Stephen King,Viking Adult,,,,,,
The Drawing Of The Three (The Dark Tower II) ISBN 0452262143,"Stephen King,Phil Hale",New American Library,,,,,,
Firestarter,Stephen King,Signet,,,,,,
Pet Sematary,Stephen King,Signet,,,,,,
"The Night Journey (The Green Mile, Part 5)",Stephen King,Signet,,,,,,
"Green Mile Book 4: The Bad Death Of Eduard Delacroix: The Green Mile, Part 4",Stephen King,Signet,,,,,,
Green Mile Pb Vol 2,Stephen King,Penguin Books Ltd,,,,,,
The Web,Jonathan Kellerman,Bantam,,,,,,
Time Bomb (Alex Delaware Novels),Jonathan Kellerman,Bantam,,,,,,
Certain Prey,John Sandford,Berkley,,,,,,
Easy Prey,John Sandford,Putnam Adult,,,,,,
Secret Prey,John Sandford,Putnam Adult,,,,,,
Rebel Glory (Lightning On Ice),Sigmund Brouwer,Thomas Nelson,,,,,,
In Leo's Lair (Zodiac Chillers),Carol Ellis,Random House Books For Young Readers,,,,,,
Shadow Prey,John Sandford,Berkley,,,,,,
Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta),Patricia Cornwell,Smithmark Pub,,,,,,
The Goonies,James Kahn,Warner Books,,,,,,
"That Was Then, This Is Now",S.E. Hinton,Laurel Leaf,,,,,,
The Call Of The Wild (Apple Classics),Jack London,Scholastic,,,,,,
Random Acts: Does It Take A Killer To Catch A Killer?,Taylor Smith,Mira,,,,,,
The Accident,Diane Hoh,Scholastic Paperbacks,,,,,,
"Daughters Of Silence (Fear Street, No. 6)",R. L. Stine,Simon Pulse,,,,,,
The Attic (Nightmare Inn),T. S. Rue,Harpercollins (Mm),,,,,,
Kill And Tell: A Novel,Linda Howard,Pocket Star,,,,,,
Everywhere That Mary Went,Lisa Scottoline,HarperTorch,,,,,,
Scent Of A Killer (Mira),Christiane Heggan,Mira,,,,,,
"Mortal Prey (Lucas Davenport, No. 13)",John Sandford,Berkley,,,,,,
Tracking Time (April Woo Suspense Novels),Leslie Glass,Signet,,,,,,
Present Danger,Susan Andersen,Zebra,,,,,,
When The Bough Breaks,Jonathan Kellerman,Signet,,,,,,
More Mystery Cats (Signet),"Lilian Jackson Braun,P.G. Wodehouse,Ellis Peters,C",Signet,,,,,,
Rules For Roommates: The Ultimate Guide To Reclaiming Your Space And Your Sanity,Mary Lou Podlasiak,IUniverse,,,,,,
Some Things You Should Know (A Collection Of Stories),A.M. Homes,HarperCollinsPublishers,,,,,,
Cruel Banquet: The Life And Loves Of Frida Strindberg,Monica Strauss,Houghton Mifflin Harcourt,,,,,,
"Hollywood Urban Legends: The Truth Behind All Those Delightfully Persistent Myths Of Film Television, And Music",Richard Roeper,New Page Books,,,,,,
Glamorama (Vintage Contemporaries),Bret Easton Ellis,Vintage,,,,,,
How To Use Dirty Words,Friedrich Kur,Eichborn,,,,,,
Der Ekel,"Jean-Paul Sartre,Uli Aum?ler",Rororo,,,,,,
Gesammelte Werke In Einzelausgaben. Philosophische Schriften Band 3: Das Sein Und Das Nichts. Versuch Einer Ph?omenologischen Ontologie,"Jean-Paul Sartre,Traugott K?ig,Traugott K?ig,Han",Rororo,,,,,,
Das Neue Buch Hiob,Robert A. Heinlein,Bastei L?be,,,,,,
Tunnel Zu Den Sternen.,"Robert A. Heinlein,Wolfgang Neuhaus",Bastei L?be,,,,,,
The Computer And The Brain: Second Edition (Mrs. Hepsa Ely Silliman Memorial Lectures),John Von Neumann,Yale University Press,,,,,,
Der Proce? Roman In Der Fassung Der Handschrift: Der Proze?,Franz Kafka,"Fischer (Tb.), Frankfurt",,,,,,
Die Logik Des Mi?ingens Strategisches Denken In Komplexen Situationen,Dietrich D?ner,Rowohlt Taschenbuch Verlag,,,,,,
Mein Weltbild,"Albert Einstein,Carl Seelig",Ullstein Tb,,,,,,
The Edge Of Infinity: Beyond The Black Hole (Penguin Science),Paul Davies,Penguin USA (P),,,,,,
Im Westen Nichts Neues,Erich Maria Remarque,Kiepenheuer &amp; Witsch,,,,,,
Finnegans Wake: Gesammelte Ann?erungen (edition Suhrkamp),"James Joyce,Klaus Reichert,Klaus Reichert,Fritz Se",Suhrkamp Verlag,,,,,,
Der Tiefere Sinn Des Labenz,"Douglas Adams,John Lloyd,Sven B?tcher",Heyne,,,,,,
Farmer Im All,Robert A. Heinlein,Bastei L?be,,,,,,
The Stainless Steel Rat,Harry Harrison,Orion,,,,,,
Faktotum: Roman,"Charles Bukowski,Carl Weissner",Deutscher Taschenbuch Verlag,,,,,,
Der Untertan.,Heinrich Mann,DTV Deutscher Taschenbuch,,,,,,
Denkste!: Trugschl?se Aus Der Welt Des Zufalls Und Der Zahlen: Trugschl?se Aus Der Welt Der Zahlen Und Des Zufalls,Walter Kr?er,Serie Piper,,,,,,
The Forever War,Joe Haldeman,Eos,,,,,,
Island,Aldous Huxley,Perennial,,,,,,
Die Gelehrten Der Scheibenwelt,"Terry Pratchett,Ian Stewart,Jack Cohen",Heyne,,,,,,
Das Kristall-Ei,Herbert G. Wells,Dtv,,,,,,
"Ringwelt: Der Ringwelt-Zyklus, Bd. 1",Larry Niven,Bastei L?be (Bastei Verlag),,,,,,
Von Stern Zu Stern,Robert A. Heinlein,Bastei L?be,,,,,,
Die Neuromancer-Trilogie. Drei Romane: Neuromancer / Biochips / Mona Lisa Overdrive,William Gibson,Heyne,,,,,,
Die Linke Hand Der Dunkelheit.,"Ursula K. Le Guin,Ursula K. Le Guin",Heyne,,,,,,
Fahrenheit 451,"Ray Bradbury,Brian W. Aldiss",Heyne,,,,,,
Der Brennende Mann,Alfred Bester,Heyne,,,,,,
Weltraumkadetten,Robert A. Heinlein,Bastei L?be,,,,,,
Clockwork Orange: Roman,Anthony Burgess,Heyne Verlag,,,,,,
Illuminatus 01. Das Auge In Der Pyramide.,"Robert Shea,Robert A. Wilson",Rowohlt Tb.,,,,,,
Der Archipel GULAG.,"Alexander Solschenizyn,Anna Peturnig,Ernst Walter",Rowohlt Tb.,,,,,,
Sternenflut.,David Brin,Heyne,,,,,,
Philosophischer Versuch ?er Die Wahrscheinlichkeit,"Pierre S. De Laplace,R. Von Mises",Deutsch (Harri),,,,,,
Lobgesang Auf Leibowitz,"Walter M. Miller,Carl Amery,J?gen Saupe",Heyne,,,,,,
Das Orakel Vom Berge,Philip K. Dick,Heyne,,,,,,
Freitag,Robert A. Heinlein,Bastei L?be,,,,,,
Nietzsche F? Anf?ger: Also Sprach Zarathustra: Eine Lese-Einf?rung,R?iger Schmidt,Deutscher Taschenbuch Verlag,,,,,,
Die W?ter. Autobiographische Schriften.,"Jean-Paul Sartre,Hans Mayer",Rororo,,,,,,
The Gas,Charles Platt,Savoy Books,,,,,,
Probleme Der Philosophie (edition Suhrkamp),"Bertrand Russell,Eberhard Bubser",Suhrkamp Verlag,,,,,,
Wer Die Nachtigall St?t...,"Harper Lee,Claire Malignon",Rororo,,,,,,
Die Philosophische Hintertreppe: Die Gro?n Philosophen In Alltag Und Denken,Wilhelm Weischedel,Deutscher Taschenbuch Verlag,,,,,,
Orthodoxy,G. K. Chesterton,Ignatius Press,,,,,,
Einf?rung In Die Philosophie. Zw?f Radiovortr?e,Karl Jaspers,Piper Taschenbuch,,,,,,
"Bibelausgaben, Das Neue Testament","Konstantin R?ch,J. Kapistram Bott",Schoeningh Ferdinand GmbH,,,,,,
Flatland/Sphereland (Everyday Handbook),Edwin A. Abbott,William Morrow Paperbacks,,,,,,
"Die Elemente, Buch 1-13",,,,,,,,
American Short Stories Of The 19th Century.  (Lernmaterialien),Herbert Geisen,"Reclam, Ditzingen",,,,,,
Und Immer Wieder Die Zeit. Einstein's Dreams.,Alan Lightman,Heyne,,,,,,
On Aging: Revolt And Resignation,Jean Amery,Indiana University Press,,,,,,
QED: The Strange Theory Of Light And Matter,Richard P. Feynman,Princeton University Press,,,,,,
The Penguin Book Of Curious And Interesting Numbers: Revised Edition (Penguin Press Science),David Wells,Penguin (Non-Classics),,,,,,
"Blackadder: The Whole Damn Dynasty, 1485-1917","Richard Curtis,Ben Elton,Rowan Atkinson,John Lloyd",Penguin (Non-Classics),,,,,,
Mensa: The Society For The Highly Intelligent,Victor Serebriakoff,Constable,,,,,,
In Der Gruft Und Andere Makabre Erz?lungen (suhrkamp Taschenbuch),"H. P. Lovecraft,Michael Walter",Suhrkamp Verlag,,,,,,
"K?mert Sie, Was Andere Leute Denken?: Neue Abenteuer Eines Neugierigen Physikers",Richard P. Feynman,Piper,,,,,,
"Serie Piper, Bd.54, Kleine Schule Des Philosophischen Denkens",Karl Jaspers,Piper,,,,,,
Anleitung Zum Ungl?klichsein,Paul Watzlawick,Piper,,,,,,
Die Sprachen Der Welt. Geschichte - Grammatik - Wortschatz In Vergleichender Darstellung.,Frederick Bodmer,Glb Parkland,,,,,,
Das Ultimative Handbuch Des Nutzlosen Wissens.,Hanswilhelm Haefs,Dtv,,,,,,
"The Character Of Physical Law (Messenger Lectures, 1964)",Richard Feynman,The MIT Press,,,,,,
Calendrical Calculations Millennium Edition,"Edward M. Reingold,Nachum Dershowitz",Cambridge University Press,,,,,,
Marking Time: The Epic Quest To Invent The Perfect Calendar,Duncan Steel,Wiley,,,,,,
Die Struktur Wissenschaftlicher Revolutionen (suhrkamp Taschenbuch Wissenschaft),"Thomas S. Kuhn,Kurt Simon,Hermann Vetter",Suhrkamp Verlag,,,,,,
The Perennial Philosophy,Aldous Huxley,Harpercollins,,,,,,
The F-Word: Second Edition,Jesse Sheidlower,Random House Reference,,,,,,
Ein Paar Leute Suchen Das Gl?k Und Lachen Sich Tot.,Sibylle Berg,"Reclam, Leipzig",,,,,,
Der F?st.,"Niccol?Machiavelli,Friedrich Von Oppeln-Bronikows",Insel Verlag,,,,,,
Wie Man Mit Einem Lachs Verreist Und Andere N?zliche Ratschl?e,"Umberto Eco,Burkhart Kroeber",Deutscher Taschenbuch Verlag,,,,,,
Zeit F? Die Sterne,"Alan Lightman,Friedrich Griese",Hoffmann Und Campe,,,,,,
Doktorspiele. Gest?dnisse Eines Hochstaplers,Gert Postel,Eichborn,,,,,,
Darum Nerven Japaner!: Der Ungeschminkte Wahnsinn Des Japanischen Alltags,Christoph Neumann,Eichborn,,,,,,
"Six Not-so-easy Pieces: Lectures On Symmetry, Relativity, And Space-time (Helix Books)",Richard P. Feynman,Basic Books,,,,,,
Metamagicum,Douglas R. Hofstadter,Dtv,,,,,,
Die FARGonauten: ?er Analogie Und Kreativit?,"Douglas R. Hofstadter,The Fluid Research Group,Ulr",Klett-Cotta,,,,,,
Lexikon Des ?erlebens. Das Survival- Handbuch F? Krisenzeiten.,Karl Leopold Von Lichtenfels,Herbig,,,,,,
On The Origin Of Species: A Facsimile Of The First Edition (Harvard Paperbacks),Charles Darwin,Harvard University Press,,,,,,
Discorsi. Gedanken ?er Politik Und Staatsf?rung,"Niccolo Machiavelli,Rudolf Zorn,Rudolf Zorn",Kr?er,,,,,,
Brief An Den Vater,Franz Kafka,"Z?ich, Diogenes Verlag,",,,,,,
Bad Words Dictionary : And Even Worse Expressions,Voy Sobon,S.P.I. Books,,,,,,
Dot And The Line: Romance In Lower Mathematics,Norton Juster,Random House,,,,,,
"Houdini, Moretti &amp; Co.",Robert Rau,Droemer Knaur,,,,,,
Die Hilbertschen Probleme: Vortrag 'Mathematische Probleme' - Gehalten Auf Dem 2. Internationalen Mathematikerkongress Paris 1900,David Hilbert,Deutsch (Harri),,,,,,
